unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1640329200,2021-12-24 07:00:00,BTC/USD,50889.42,51099.00,50876.12,51023.14,31.90552475,1627920.0560927151
1640325600,2021-12-24 06:00:00,BTC/USD,51019.94,51021.19,50771.00,50945.22,29.57664945,1506788.9130931292
1640322000,2021-12-24 05:00:00,BTC/USD,50989.42,51052.87,50833.20,51027.65,45.43434710,2318407.9617973147
1640318400,2021-12-24 04:00:00,BTC/USD,51060.35,51134.86,50946.88,50996.01,54.08881974,2758313.992349237
1640314800,2021-12-24 03:00:00,BTC/USD,51105.00,51179.73,50909.00,51068.03,84.46177336,4313296.375801681
1640311200,2021-12-24 02:00:00,BTC/USD,51378.70,51533.00,51050.00,51099.96,132.22307633,6756593.911539947
1640307600,2021-12-24 01:00:00,BTC/USD,50908.85,51377.23,50870.18,51368.50,144.56769949,7426225.871252065
1640304000,2021-12-24 00:00:00,BTC/USD,50850.00,51000.00,50660.83,50907.78,26.65428512,1356910.4829462336
1640300400,2021-12-23 23:00:00,BTC/USD,50784.38,50869.11,50555.00,50850.00,29.89631166,1520227.4479109999
1640296800,2021-12-23 22:00:00,BTC/USD,50876.32,51007.00,50728.51,50772.74,23.72628033,1204648.2623622043
1640293200,2021-12-23 21:00:00,BTC/USD,50980.92,51015.20,50675.57,50841.77,75.93711370,3860777.2691992484
1640289600,2021-12-23 20:00:00,BTC/USD,51170.36,51196.66,50742.00,50948.85,100.48578153,5119635.010304741
1640286000,2021-12-23 19:00:00,BTC/USD,50595.54,51386.66,50504.73,51144.77,181.13483031,9264099.235193979
1640282400,2021-12-23 18:00:00,BTC/USD,50080.13,50793.20,50080.13,50576.36,160.81523198,8133449.066103993
1640278800,2021-12-23 17:00:00,BTC/USD,49111.18,50188.88,49027.15,50055.03,220.72831494,11048562.426171148
1640275200,2021-12-23 16:00:00,BTC/USD,48851.08,49166.10,48685.54,49111.18,105.51115752,5181777.448973074
1640271600,2021-12-23 15:00:00,BTC/USD,48621.95,48852.94,48573.31,48839.27,79.50892688,3883157.9473025776
1640268000,2021-12-23 14:00:00,BTC/USD,48625.12,48718.12,48483.42,48621.62,68.12775015,3312481.579248243
1640264400,2021-12-23 13:00:00,BTC/USD,48648.89,48883.25,48565.83,48624.50,65.82448181,3200682.5157703445
1640260800,2021-12-23 12:00:00,BTC/USD,48443.61,48809.00,48286.30,48629.42,64.42222377,3132815.3770453134
1640257200,2021-12-23 11:00:00,BTC/USD,48456.83,48568.42,48258.99,48406.56,59.21633401,2866459.0252351053
1640253600,2021-12-23 10:00:00,BTC/USD,48398.26,48495.07,48255.42,48439.53,47.82645217,2316690.86468228
1640250000,2021-12-23 09:00:00,BTC/USD,48358.94,48444.80,48186.52,48398.26,31.69846348,1534150.4771055449
1640246400,2021-12-23 08:00:00,BTC/USD,48160.21,48381.95,48083.87,48376.15,29.19991200,1412579.3228988
1640242800,2021-12-23 07:00:00,BTC/USD,48506.97,48536.06,48054.67,48157.22,44.49413681,2142713.935069268
1640239200,2021-12-23 06:00:00,BTC/USD,48382.34,48523.86,48300.00,48523.86,40.03580921,1942692.0010927503
1640235600,2021-12-23 05:00:00,BTC/USD,48390.36,48585.29,48265.93,48414.14,12.54161388,607191.4502122632
1640232000,2021-12-23 04:00:00,BTC/USD,48535.74,48595.77,48372.36,48376.75,18.90037069,914338.5077774575
1640228400,2021-12-23 03:00:00,BTC/USD,48378.71,48578.79,48220.87,48558.30,24.06576831,1168592.797327473
1640224800,2021-12-23 02:00:00,BTC/USD,48468.04,48748.03,48307.45,48359.05,79.13850782,3827063.0565927713
1640221200,2021-12-23 01:00:00,BTC/USD,48268.33,48505.88,48100.00,48499.88,45.31658364,2197848.868549963
1640217600,2021-12-23 00:00:00,BTC/USD,48618.99,48689.03,48051.10,48313.84,106.80567004,5160192.053405353
1640214000,2021-12-22 23:00:00,BTC/USD,49020.47,49020.47,48571.01,48618.99,26.75921694,1301006.1008136906
1640210400,2021-12-22 22:00:00,BTC/USD,49083.00,49099.56,48826.12,49011.07,29.82955446,1461978.3817078723
1640206800,2021-12-22 21:00:00,BTC/USD,48976.99,49168.84,48884.23,49080.71,26.45867147,1298610.3814043435
1640203200,2021-12-22 20:00:00,BTC/USD,48945.79,49159.60,48885.85,48979.03,33.78712806,1654860.7588645818
1640199600,2021-12-22 19:00:00,BTC/USD,48592.86,48981.79,48504.18,48952.29,53.25002977,2606710.8998096734
1640196000,2021-12-22 18:00:00,BTC/USD,48728.49,48858.42,48529.42,48590.59,88.36322898,4293621.430443298
1640192400,2021-12-22 17:00:00,BTC/USD,49030.97,49121.19,48711.79,48728.50,40.52643150,1974792.21734775
1640188800,2021-12-22 16:00:00,BTC/USD,48897.80,49279.99,48801.20,49032.41,67.59460116,3314326.1978635956
1640185200,2021-12-22 15:00:00,BTC/USD,48841.93,48932.36,48662.77,48895.34,40.58092453,1984218.10240869
1640181600,2021-12-22 14:00:00,BTC/USD,48564.97,48965.65,48564.97,48843.33,54.15584488,2645151.8029026506
1640178000,2021-12-22 13:00:00,BTC/USD,48590.55,48801.03,48449.87,48584.30,59.93614211,2911955.509114873
1640174400,2021-12-22 12:00:00,BTC/USD,49016.75,49152.12,48526.93,48637.64,80.25332820,3903332.485793448
1640170800,2021-12-22 11:00:00,BTC/USD,49116.49,49247.07,48873.04,48996.16,51.72420110,2534287.2329677762
1640167200,2021-12-22 10:00:00,BTC/USD,48946.15,49180.80,48876.55,49114.16,33.35645956,1638274.4918633697
1640163600,2021-12-22 09:00:00,BTC/USD,49305.23,49354.83,48844.48,48926.80,90.85011213,4445005.266162084
1640160000,2021-12-22 08:00:00,BTC/USD,49242.28,49568.09,49142.72,49319.83,60.69352965,2993394.56443796
1640156400,2021-12-22 07:00:00,BTC/USD,49098.79,49339.01,49098.79,49279.79,169.66813543,8361210.083681961
